Date,Time,Transaction Type,Status,Chain,Buy Amount,Buy Currency,Buy Currency Address,Buy Fiat Amount,Buy Fiat Currency,Sell Amount,Sell Currency,Sell Currency Address,Sell Fiat Amount,Sell Fiat Currency,Fee Amount,Fee Currency,Fee Fiat Amount,Fee Fiat Currency,Tx Hash,Link,Timestamp,Incoming Transfers JSON,Outgoing Transfers JSON
01/09/2021,18:08,execute,Confirmed,ethereum,"","","","","","","","","","",0.007965972,ETH,10.16051762628,USD,0xfaed7db6a5b72dfe0fa6d4fa2814bbaebfb401e88297471501062d3ed8a164e4,https://etherscan.io/tx/0xfaed7db6a5b72dfe0fa6d4fa2814bbaebfb401e88297471501062d3ed8a164e4,2021-01-09T21:08:09.000Z,"[]","[]"
01/09/2021,18:06,receive,Confirmed,ethereum,"0.16","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","204.0784","USD","","","","","",,,,,0xa1c8aebf3f31e4a12156cfa7d15740d912dd67535737b6dc509f47d83921e56e,https://etherscan.io/tx/0xa1c8aebf3f31e4a12156cfa7d15740d912dd67535737b6dc509f47d83921e56e,2021-01-09T21:06:29.000Z,"[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""arbitrum"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""optimism"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1263.0499999999097,""relative_change_24h"":-0.5268795186422399,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":160000000000000000,""price"":1275.49,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
12/28/2020,03:18,send,Confirmed,ethereum,"","","","","","0.16143886133017514","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","114.879893722552629624","USD",0.001008,ETH,0.7172928,USD,0x4102ad272e241b572614deb2946cf195220f50536c6998fe04487fe2183a3b3d,https://etherscan.io/tx/0x4102ad272e241b572614deb2946cf195220f50536c6998fe04487fe2183a3b3d,2020-12-28T06:18:10.000Z,"[]","[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""optimism"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1263.0499999999097,""relative_change_24h"":-0.5268795186422399,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":161438861330175140,""price"":711.6,""recipient"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]"
12/28/2020,03:15,execute,Confirmed,ethereum,"","","","","","","","","","",0.00112377003220677,ETH,0.8008884265531208436,USD,0xdfae0d20eaf8b8d561d357723a145f64c8c49ec607b451e83b39dd6283726dc6,https://etherscan.io/tx/0xdfae0d20eaf8b8d561d357723a145f64c8c49ec607b451e83b39dd6283726dc6,2020-12-28T06:15:33.000Z,"[]","[]"
12/28/2020,03:13,execute,Confirmed,ethereum,"","","","","","","","","","",0.003831984,ETH,2.73097835712,USD,0xed4fc4adb6d9888afbbac451e38a81d42c0ef8285370e3c6f29d1783cecb38c7,https://etherscan.io/tx/0xed4fc4adb6d9888afbbac451e38a81d42c0ef8285370e3c6f29d1783cecb38c7,2020-12-28T06:13:56.000Z,"[]","[]"
12/28/2020,03:11,execute,Confirmed,ethereum,"","","","","","","","","","",0.003512652,ETH,2.50339682736,USD,0xba05a375a990e45603f7c1bda9bd400353c0d266ac4779e5ee2ef2a580765602,https://etherscan.io/tx/0xba05a375a990e45603f7c1bda9bd400353c0d266ac4779e5ee2ef2a580765602,2020-12-28T06:11:53.000Z,"[]","[]"
12/28/2020,03:11,execute,Confirmed,ethereum,"","","","","","","","","","",0.003325872,ETH,2.37028245696,USD,0x4db05ef20cadc593ca16e6c47d5ce02bd813d08f9f45d834e38951d3cb48c7fe,https://etherscan.io/tx/0x4db05ef20cadc593ca16e6c47d5ce02bd813d08f9f45d834e38951d3cb48c7fe,2020-12-28T06:11:53.000Z,"[]","[]"
12/28/2020,03:05,execute,Confirmed,ethereum,"","","","","","","","","","",0.003512652,ETH,2.49559873992,USD,0x0fd9a125e5164bedd9e1c9b0c1599b2f07ccf03e24d35318181ce74f2a2a7fb1,https://etherscan.io/tx/0x0fd9a125e5164bedd9e1c9b0c1599b2f07ccf03e24d35318181ce74f2a2a7fb1,2020-12-28T06:05:49.000Z,"[]","[]"
12/28/2020,03:05,execute,Confirmed,ethereum,"","","","","","","","","","",0.004485601052112132,ETH,3.18684012348358530072,USD,0x2618a7a88f4dc785e5d24d60f0422f7d2364736d0d043b2091213483b3ca4cfe,https://etherscan.io/tx/0x2618a7a88f4dc785e5d24d60f0422f7d2364736d0d043b2091213483b3ca4cfe,2020-12-28T06:05:36.000Z,"[]","[]"
12/28/2020,03:02,receive,Confirmed,ethereum,"0.17757299747071472","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","126.1585117830439799712","USD","","","","","",,,,,0x1e3a535a1bc79f65d6ce7a35908254c12594d78b3624d47d25c3249a3ff1a9d2,https://etherscan.io/tx/0x1e3a535a1bc79f65d6ce7a35908254c12594d78b3624d47d25c3249a3ff1a9d2,2020-12-28T06:02:41.000Z,"[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""ethereum"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""optimism"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1263.0499999999097,""relative_change_24h"":-0.5268795186422399,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":177572997470714720,""price"":710.46,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
