Date,Time,Transaction Type,Status,Chain,Buy Amount,Buy Currency,Buy Currency Address,Buy Fiat Amount,Buy Fiat Currency,Sell Amount,Sell Currency,Sell Currency Address,Sell Fiat Amount,Sell Fiat Currency,Fee Amount,Fee Currency,Fee Fiat Amount,Fee Fiat Currency,Tx Hash,Link,Timestamp,Incoming Transfers JSON,Outgoing Transfers JSON
12/05/2022,21:06,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xb8fa1e4483646924877c22c70af33e74ccc415802177f30bd7ad59e35201b3eb,https://etherscan.io/tx/0xb8fa1e4483646924877c22c70af33e74ccc415802177f30bd7ad59e35201b3eb,2022-12-06T00:06:59.000Z,"[]","[]"
12/05/2022,06:12,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x277e5e4f4b23629a90bebf449b922eb2d06cf9877bb5f9506a536c60525768c6,https://etherscan.io/tx/0x277e5e4f4b23629a90bebf449b922eb2d06cf9877bb5f9506a536c60525768c6,2022-12-05T09:12:35.000Z,"[]","[]"
12/02/2022,13:06,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x8b8a5c7d8f92a642e5845bacf33dcbe365b26266b0fead5927c37375c0866566,https://etherscan.io/tx/0x8b8a5c7d8f92a642e5845bacf33dcbe365b26266b0fead5927c37375c0866566,2022-12-02T16:06:35.000Z,"[]","[]"
12/01/2022,23:53,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xb66a5d3a275e45eaa6d7783d7c8ebcc66e106df8a85873a54ea88933d146c58a,https://etherscan.io/tx/0xb66a5d3a275e45eaa6d7783d7c8ebcc66e106df8a85873a54ea88933d146c58a,2022-12-02T02:53:47.000Z,"[]","[]"
12/01/2022,23:50,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xcb3a6d2175cd303e81840b2a65c44150bb7eca5d3983f7522ff876413b67ee96,https://etherscan.io/tx/0xcb3a6d2175cd303e81840b2a65c44150bb7eca5d3983f7522ff876413b67ee96,2022-12-02T02:50:59.000Z,"[]","[]"
11/29/2022,05:51,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xfa962e46051671162e30f08e15584e4088a1edc79f84494f4859ce5cb12c4563,https://etherscan.io/tx/0xfa962e46051671162e30f08e15584e4088a1edc79f84494f4859ce5cb12c4563,2022-11-29T08:51:59.000Z,"[]","[]"
11/28/2022,15:06,execute,Confirmed,ethereum,"","","","","","","","","","",0.001654756961085536,ETH,1.94141050945438340128,USD,0xb4d8b3587b1097fd1ea46944be2a33e59fd134c76209b894f7c85f912a6d9313,https://etherscan.io/tx/0xb4d8b3587b1097fd1ea46944be2a33e59fd134c76209b894f7c85f912a6d9313,2022-11-28T18:06:23.000Z,"[]","[]"
11/25/2022,17:14,execute,Confirmed,ethereum,"","","","","","","","","","",0.0003459848419496,ETH,0.41426495050835356,USD,0x3ec4f34644c59e4e8bd6e1b3f513f571102de8df9d4e615d16e97e7d2ea9aa25,https://etherscan.io/tx/0x3ec4f34644c59e4e8bd6e1b3f513f571102de8df9d4e615d16e97e7d2ea9aa25,2022-11-25T20:14:35.000Z,"[]","[]"
11/25/2022,17:11,execute,Confirmed,ethereum,"","","","","","","","","","",0.0012791976504776,ETH,1.5324787852721648,USD,0x94f92de5477d023663f8d86832504fd7f469600d72e59a3fe8ca853a33ec2bc4,https://etherscan.io/tx/0x94f92de5477d023663f8d86832504fd7f469600d72e59a3fe8ca853a33ec2bc4,2022-11-25T20:11:59.000Z,"[]","[]"
11/25/2022,17:09,execute,Confirmed,ethereum,"","","","","","","","","","",0.000486261018934176,ETH,0.5826379528869296832,USD,0x1f52a2962a392e7e930ee2e5997abd7c26ffb9ce499392868d31e860b2b1565a,https://etherscan.io/tx/0x1f52a2962a392e7e930ee2e5997abd7c26ffb9ce499392868d31e860b2b1565a,2022-11-25T20:09:11.000Z,"[]","[]"
11/25/2022,01:37,execute,Confirmed,ethereum,"","","","","","","","","","",0.011931440932458144,ETH,14.14901854416481464384,USD,0xa0bff21c5032ff9ab620f68cc9d56af67188cf4d91d19e7a29f87ff95e1a0340,https://etherscan.io/tx/0xa0bff21c5032ff9ab620f68cc9d56af67188cf4d91d19e7a29f87ff95e1a0340,2022-11-25T04:37:47.000Z,"[]","[]"
11/25/2022,01:18,execute,Confirmed,ethereum,"","","","","","","","","","",0.001348085741607648,ETH,1.60128320559639644736,USD,0x6ed82c843535fe7e49f3a676a727149a897cf3b17b6e3cf9348f79a741e19396,https://etherscan.io/tx/0x6ed82c843535fe7e49f3a676a727149a897cf3b17b6e3cf9348f79a741e19396,2022-11-25T04:18:23.000Z,"[]","[]"
11/24/2022,23:59,execute,Confirmed,ethereum,"","","","","","","","","","",0.000344430083840736,ETH,0.40903827896758125888,USD,0xd7bab223a16e6f82b74f1d80564ea2cd379a50777bf796c50ccea2b7cd1be0cb,https://etherscan.io/tx/0xd7bab223a16e6f82b74f1d80564ea2cd379a50777bf796c50ccea2b7cd1be0cb,2022-11-25T02:59:59.000Z,"[]","[]"
11/24/2022,23:55,execute,Confirmed,ethereum,"","","","","","","","","","",0.0007185949443022,ETH,0.85322370711721717,USD,0x43e7e00888e91c5fe7349c62a8bff1c2857644e24262e8ee297ebb2322245ccd,https://etherscan.io/tx/0x43e7e00888e91c5fe7349c62a8bff1c2857644e24262e8ee297ebb2322245ccd,2022-11-25T02:55:47.000Z,"[]","[]"
11/24/2022,02:30,execute,Confirmed,ethereum,"","","","","","","","","","",0.002966779367471864,ETH,3.57167601270570235096,USD,0xaaa6607e12ff3740b132165e55383614e1e0406f1133566b0775c1bdb3d169b5,https://etherscan.io/tx/0xaaa6607e12ff3740b132165e55383614e1e0406f1133566b0775c1bdb3d169b5,2022-11-24T05:30:47.000Z,"[]","[]"
11/21/2022,23:32,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x9534fe95c5bfbdacebcbfc94397ee290e7501abad439caaf45a543c7156e8237,https://etherscan.io/tx/0x9534fe95c5bfbdacebcbfc94397ee290e7501abad439caaf45a543c7156e8237,2022-11-22T02:32:11.000Z,"[]","[]"
11/21/2022,12:01,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x058da5fc9303e07f5ab45f2c4e0b38ffff204fe3ac8de45d10b5df6ef6d5939a,https://etherscan.io/tx/0x058da5fc9303e07f5ab45f2c4e0b38ffff204fe3ac8de45d10b5df6ef6d5939a,2022-11-21T15:01:11.000Z,"[]","[]"
